source_path	file name	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)
data-nih/abcd/abcd-site13	sub-NDARINV2CL5C6NJ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.697052	0.887876	0.582457
data-nih/abcd/abcd-site13	sub-NDARINV2CVVEP68_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.754195	0.947658	0.744201
data-nih/abcd/abcd-site13	sub-NDARINV2CVVEP68_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.879869	0.902144	0.602966
data-nih/abcd/abcd-site13	sub-NDARINV2F729N9A_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.712588	0.954193	0.787670
data-nih/abcd/abcd-site13	sub-NDARINV2F729N9A_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.869627	0.909681	0.619423
data-nih/abcd/abcd-site13	sub-NDARINV2KA8EUUR_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.816512	0.951681	0.750656
data-nih/abcd/abcd-site13	sub-NDARINV2KA8EUUR_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.714484	0.902067	0.636066
data-nih/abcd/abcd-site13	sub-NDARINV2MMLMDG6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.745491	0.938207	0.701792
data-nih/abcd/abcd-site13	sub-NDARINV2MMLMDG6_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.581969	0.946420	0.781376
data-nih/abcd/abcd-site13	sub-NDARINV2NVERUP6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.667574	0.939748	0.728234
data-nih/abcd/abcd-site13	sub-NDARINV2NVERUP6_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.740571	0.937672	0.706690
data-nih/abcd/abcd-site13	sub-NDARINV2P2LLTJC_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.753562	0.904306	0.620955
data-nih/abcd/abcd-site13	sub-NDARINV2V8997BF_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.702331	0.948967	0.746925
data-nih/abcd/abcd-site13	sub-NDARINV2V8997BF_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.650125	0.919855	0.685040
data-nih/abcd/abcd-site13	sub-NDARINV2VHU0WU5_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.837693	0.948052	0.744661
data-nih/abcd/abcd-site13	sub-NDARINV2VHU0WU5_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.595751	0.901971	0.646908
data-nih/abcd/abcd-site13	sub-NDARINV2VJF8M3C_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.685347	0.932605	0.690460
data-nih/abcd/abcd-site13	sub-NDARINV2VJF8M3C_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.551028	0.948658	0.779398
data-nih/abcd/abcd-site13	sub-NDARINV2VJF8M3C_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.578815	0.888109	0.627156
data-nih/abcd/abcd-site13	sub-NDARINV2VPV9219_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.708282	0.904071	0.638678
data-nih/abcd/abcd-site13	sub-NDARINV2W4EY7DK_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.811153	0.891795	0.571116
data-nih/abcd/abcd-site13	sub-NDARINV2X8P07FC_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.682128	0.908832	0.643745
data-nih/abcd/abcd-site13	sub-NDARINV2ZLL0GP7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.622564	0.935840	0.728831
data-nih/abcd/abcd-site13	sub-NDARINV3072CP0C_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.657725	0.941108	0.704557
data-nih/abcd/abcd-site13	sub-NDARINV3072CP0C_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.758510	0.935013	0.701975
data-nih/abcd/abcd-site13	sub-NDARINV3072CP0C_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.668725	0.918931	0.686990
data-nih/abcd/abcd-site13	sub-NDARINV31NMMY4J_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.640749	0.924167	0.681829
data-nih/abcd/abcd-site13	sub-NDARINV320U3LPD_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.805000	0.921919	0.644374
data-nih/abcd/abcd-site13	sub-NDARINV320U3LPD_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.795475	0.893812	0.567162
data-nih/abcd/abcd-site13	sub-NDARINV34MJX0NC_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.695984	0.951991	0.768498
data-nih/abcd/abcd-site13	sub-NDARINV395VW31D_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.699100	0.914795	0.666339
data-nih/abcd/abcd-site13	sub-NDARINV3A81U14B_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.859089	0.938205	0.683588
data-nih/abcd/abcd-site13	sub-NDARINV3AGKBZAW_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.889516	0.941096	0.707124
data-nih/abcd/abcd-site13	sub-NDARINV3AGKBZAW_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.820154	0.935016	0.682009
data-nih/abcd/abcd-site13	sub-NDARINV3AGKBZAW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.735966	0.910079	0.627359
data-nih/abcd/abcd-site13	sub-NDARINV3B1PKLZM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.566779	0.914592	0.676304
data-nih/abcd/abcd-site13	sub-NDARINV3CJ9GXRL_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.410438	0.873760	0.627644
data-nih/abcd/abcd-site13	sub-NDARINV3DVAWVGU_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.811428	0.932937	0.681860
data-nih/abcd/abcd-site13	sub-NDARINV3HFPA2R0_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.702795	0.938981	0.709876
data-nih/abcd/abcd-site13	sub-NDARINV3HFPA2R0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.743492	0.902132	0.608819
data-nih/abcd/abcd-site13	sub-NDARINV3MANP3Y8_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.684963	0.953609	0.772734
data-nih/abcd/abcd-site13	sub-NDARINV3NT6ML17_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.836633	0.958048	0.761701
data-nih/abcd/abcd-site13	sub-NDARINV3NT6ML17_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.595725	0.897073	0.639179
data-nih/abcd/abcd-site13	sub-NDARINV3NVPPNEE_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.687439	0.928963	0.704055
data-nih/abcd/abcd-site13	sub-NDARINV3RZ11T2M_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.898308	0.935660	0.677153
data-nih/abcd/abcd-site13	sub-NDARINV3YJ5XDU0_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.190292	0.948425	0.878823
data-nih/abcd/abcd-site13	sub-NDARINV3YJ5XDU0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.712862	0.901215	0.649809
data-nih/abcd/abcd-site13	sub-NDARINV3YRA5895_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.687778	0.944853	0.726326
data-nih/abcd/abcd-site13	sub-NDARINV405DYFXP_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.766561	0.947286	0.734272
data-nih/abcd/abcd-site13	sub-NDARINV405DYFXP_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.557178	0.884168	0.603193
data-nih/abcd/abcd-site13	sub-NDARINV40UHKD3Y_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.862004	0.948201	0.736893
data-nih/abcd/abcd-site13	sub-NDARINV40UHKD3Y_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.701514	0.919266	0.667069
data-nih/abcd/abcd-site13	sub-NDARINV415JRYRK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.876659	0.950518	0.725483
data-nih/abcd/abcd-site13	sub-NDARINV41ZBCH48_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.634130	0.871375	0.541242
data-nih/abcd/abcd-site13	sub-NDARINV4206Z9NR_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.590850	0.906606	0.638765
data-nih/abcd/abcd-site13	sub-NDARINV4275X676_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.583695	0.927702	0.685449
data-nih/abcd/abcd-site13	sub-NDARINV4275X676_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.808793	0.891935	0.554160
data-nih/abcd/abcd-site13	sub-NDARINV4B0U03EB_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.623122	0.936378	0.733494
data-nih/abcd/abcd-site13	sub-NDARINV4B0U03EB_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.513887	0.948905	0.797613
data-nih/abcd/abcd-site13	sub-NDARINV4B0U03EB_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.665671	0.912710	0.676660
data-nih/abcd/abcd-site13	sub-NDARINV4BAX2G31_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.784950	0.934040	0.664814
data-nih/abcd/abcd-site13	sub-NDARINV4F95WY7X_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.666493	0.947523	0.742602
data-nih/abcd/abcd-site13	sub-NDARINV4F95WY7X_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.708611	0.917470	0.640801
data-nih/abcd/abcd-site13	sub-NDARINV4FBVLRNU_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.630610	0.956895	0.792410
data-nih/abcd/abcd-site13	sub-NDARINV4FBVLRNU_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.552218	0.957915	0.817223
data-nih/abcd/abcd-site13	sub-NDARINV4FBVLRNU_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.619006	0.897593	0.631519
data-nih/abcd/abcd-site13	sub-NDARINV4GP0WREF_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.679867	0.951943	0.771373
data-nih/abcd/abcd-site13	sub-NDARINV4GP0WREF_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.619112	0.954779	0.798650
data-nih/abcd/abcd-site13	sub-NDARINV4GP0WREF_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.698408	0.917951	0.648017
data-nih/abcd/abcd-site13	sub-NDARINV4JCA65T3_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.671450	0.957808	0.804192
data-nih/abcd/abcd-site13	sub-NDARINV4JCA65T3_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.235375	0.958287	0.883064
data-nih/abcd/abcd-site13	sub-NDARINV4JCA65T3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.805897	0.926174	0.697327
data-nih/abcd/abcd-site13	sub-NDARINV4LPXB23R_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.641246	0.941528	0.739363
data-nih/abcd/abcd-site13	sub-NDARINV4LPXB23R_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.379423	0.949467	0.809879
data-nih/abcd/abcd-site13	sub-NDARINV4LPXB23R_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.564781	0.903462	0.634984
data-nih/abcd/abcd-site13	sub-NDARINV4LUBR4AE_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.973734	0.943033	0.709023
data-nih/abcd/abcd-site13	sub-NDARINV4LUBR4AE_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.565721	0.955693	0.804930
data-nih/abcd/abcd-site13	sub-NDARINV4LUBR4AE_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.682232	0.898506	0.589587
data-nih/abcd/abcd-site13	sub-NDARINV4PERLVAB_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.786147	0.943167	0.709940
data-nih/abcd/abcd-site13	sub-NDARINV4PERLVAB_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.800860	0.941424	0.721773
data-nih/abcd/abcd-site13	sub-NDARINV4PERLVAB_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.647013	0.921897	0.678593
data-nih/abcd/abcd-site13	sub-NDARINV4TB7WE3E_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.638847	0.931153	0.694934
data-nih/abcd/abcd-site13	sub-NDARINV4TB7WE3E_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.778258	0.874858	0.546768
data-nih/abcd/abcd-site13	sub-NDARINV4TMZ755N_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.628364	0.954478	0.792932
data-nih/abcd/abcd-site13	sub-NDARINV4TMZ755N_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.566153	0.946712	0.764648
data-nih/abcd/abcd-site13	sub-NDARINV4TMZ755N_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.665748	0.919364	0.675947
data-nih/abcd/abcd-site13	sub-NDARINV4TR6CE01_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.675305	0.953991	0.785574
data-nih/abcd/abcd-site13	sub-NDARINV4TR6CE01_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.726268	0.955633	0.773035
data-nih/abcd/abcd-site13	sub-NDARINV4UVUKCDA_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.547623	0.954351	0.799335
data-nih/abcd/abcd-site13	sub-NDARINV4X19HRWY_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.585245	0.944654	0.749171
data-nih/abcd/abcd-site13	sub-NDARINV4X19HRWY_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.584668	0.902592	0.663518
data-nih/abcd/abcd-site13	sub-NDARINV4X3B9V7E_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.731611	0.913996	0.640530
data-nih/abcd/abcd-site13	sub-NDARINV4ZPG6HXX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.782036	0.909204	0.627085
data-nih/abcd/abcd-site13	sub-NDARINV51W3Y9EW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.539499	0.915427	0.698584
data-nih/abcd/abcd-site13	sub-NDARINV51ZKXX4P_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.772019	0.908212	0.644896
data-nih/abcd/abcd-site13	sub-NDARINV52034BGR_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.632367	0.939555	0.741410
data-nih/abcd/abcd-site13	sub-NDARINV52034BGR_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.708422	0.889910	0.586344
data-nih/abcd/abcd-site13	sub-NDARINV533LN4K1_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.779154	0.933792	0.688995
data-nih/abcd/abcd-site13	sub-NDARINV533LN4K1_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.671325	0.928846	0.697951
data-nih/abcd/abcd-site13	sub-NDARINV540M2VDX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.734275	0.944763	0.731282
data-nih/abcd/abcd-site13	sub-NDARINV54DNDTDX_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.251958	0.957645	0.878638
data-nih/abcd/abcd-site13	sub-NDARINV54DNDTDX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.485452	0.908303	0.711207
data-nih/abcd/abcd-site13	sub-NDARINV552D9NA7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.716718	0.951304	0.737976
data-nih/abcd/abcd-site13	sub-NDARINV552D9NA7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.660816	0.918330	0.672234
data-nih/abcd/abcd-site13	sub-NDARINV57F63WRL_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.650747	0.952977	0.777580
data-nih/abcd/abcd-site13	sub-NDARINV57F63WRL_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.766246	0.927767	0.688259
data-nih/abcd/abcd-site13	sub-NDARINV57V4LC2W_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.736092	0.945802	0.717945
data-nih/abcd/abcd-site13	sub-NDARINV57V4LC2W_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.484123	0.954217	0.797254
data-nih/abcd/abcd-site13	sub-NDARINV57V4LC2W_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.667045	0.911069	0.633092
data-nih/abcd/abcd-site13	sub-NDARINV5A88A0JW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.588187	0.949878	0.760180
data-nih/abcd/abcd-site13	sub-NDARINV5BJZW7MU_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.637971	0.950659	0.760374
data-nih/abcd/abcd-site13	sub-NDARINV5BJZW7MU_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.859913	0.901680	0.612959
data-nih/abcd/abcd-site13	sub-NDARINV5F786HZ9_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.535508	0.953784	0.798508
data-nih/abcd/abcd-site13	sub-NDARINV5F786HZ9_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.697096	0.915858	0.667993
data-nih/abcd/abcd-site13	sub-NDARINV5GM4X9AB_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.914499	0.915803	0.644160
data-nih/abcd/abcd-site13	sub-NDARINV5JKLGU54_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.676238	0.953546	0.787734
data-nih/abcd/abcd-site13	sub-NDARINV5KKUBDAY_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.642740	0.945519	0.761075
data-nih/abcd/abcd-site13	sub-NDARINV5KKUBDAY_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.704758	0.903542	0.625945
data-nih/abcd/abcd-site13	sub-NDARINV5M9Y06N7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.869415	0.953914	0.748114
data-nih/abcd/abcd-site13	sub-NDARINV5M9Y06N7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.974515	0.909233	0.632835
data-nih/abcd/abcd-site13	sub-NDARINV5MRTJNYU_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.630152	0.896551	0.633878
data-nih/abcd/abcd-site13	sub-NDARINV5NBUYXAC_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.747379	0.938976	0.716319
data-nih/abcd/abcd-site13	sub-NDARINV5P2UAGPW_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.631458	0.950131	0.760647
data-nih/abcd/abcd-site13	sub-NDARINV5P2UAGPW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.748186	0.921208	0.691038
data-nih/abcd/abcd-site13	sub-NDARINV5T6MEVTN_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.515085	0.949804	0.802229
data-nih/abcd/abcd-site13	sub-NDARINV5T6VPW2C_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.702004	0.943206	0.735923
data-nih/abcd/abcd-site13	sub-NDARINV5U9JTZ3X_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.806249	0.919540	0.664019
data-nih/abcd/abcd-site13	sub-NDARINV5UE7EYK6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.747250	0.953566	0.760654
data-nih/abcd/abcd-site13	sub-NDARINV5UE7EYK6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.678432	0.923330	0.695563
data-nih/abcd/abcd-site13	sub-NDARINV5UHHRZBV_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.795672	0.945751	0.740144
data-nih/abcd/abcd-site13	sub-NDARINV5UHHRZBV_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.752034	0.892488	0.587685
data-nih/abcd/abcd-site13	sub-NDARINV5UYTUJ33_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.751550	0.916031	0.674053
data-nih/abcd/abcd-site13	sub-NDARINV5VD5LWH4_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.306452	0.944926	0.833970
data-nih/abcd/abcd-site13	sub-NDARINV5Y3DK6GX_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.920587	0.943125	0.716403
data-nih/abcd/abcd-site13	sub-NDARINV5Y3DK6GX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.821317	0.921364	0.668270
data-nih/abcd/abcd-site13	sub-NDARINV5ZEMD2C6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.763399	0.945156	0.728811
data-nih/abcd/abcd-site13	sub-NDARINV60TF6M3L_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.691132	0.956839	0.783363
data-nih/abcd/abcd-site13	sub-NDARINV615C9HX4_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.624302	0.950163	0.751420
data-nih/abcd/abcd-site13	sub-NDARINV625BWGDB_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.876397	0.942595	0.716357
data-nih/abcd/abcd-site13	sub-NDARINV625BWGDB_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.845858	0.905231	0.609350
data-nih/abcd/abcd-site13	sub-NDARINV62G4MJ4G_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.802652	0.952795	0.749740
data-nih/abcd/abcd-site13	sub-NDARINV62G4MJ4G_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.602826	0.955969	0.803823
data-nih/abcd/abcd-site13	sub-NDARINV62G4MJ4G_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.594641	0.899130	0.643602
data-nih/abcd/abcd-site13	sub-NDARINV63M0TP0H_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.631912	0.949473	0.772080
data-nih/abcd/abcd-site13	sub-NDARINV63M0TP0H_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.598007	0.955403	0.799857
data-nih/abcd/abcd-site13	sub-NDARINV63M0TP0H_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.776117	0.916093	0.637281
data-nih/abcd/abcd-site13	sub-NDARINV64GAJKPV_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.738712	0.944335	0.721528
data-nih/abcd/abcd-site13	sub-NDARINV64GAJKPV_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.664697	0.911991	0.651912
data-nih/abcd/abcd-site13	sub-NDARINV65CU9XVH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.501728	0.932035	0.746718
